Position_HeadSet_x,Position_HeadSet_y,Position_HeadSet_z,Position_Right_x,Position_Right_y,Position_Right_z,Position_Left_x,Position_Left_y,Position_Left_z,E_x,E_y,E_z,R_x,R_y,R_z,A_x,A_y,A_z,
-0.3998216,-9.558111,-0.3381375,-0.06687844,-10.05597,-0.4895751,1.308905,-10.97,-0.4095906,0.1059999,-10.39393,-0.204,-2.444,-9.97091,-1.064,-2.444,-9.737846,-0.634,
-0.3983206,-9.560489,-0.3373457,-0.07314885,-10.06455,-0.490903,1.308905,-10.97,-0.4095906,0.1059999,-10.39301,-0.204,-2.444,-9.969941,-1.064,-2.444,-9.738137,-0.634,
-0.3966438,-9.562767,-0.3366426,-0.07877338,-10.07268,-0.4915007,1.308905,-10.97,-0.4095906,0.1059999,-10.39238,-0.204,-2.444,-9.969275,-1.064,-2.444,-9.738389,-0.634,
-0.3949171,-9.564704,-0.3360826,-0.08304751,-10.07943,-0.491663,1.308905,-10.97,-0.4095906,0.1059999,-10.39139,-0.204,-2.444,-9.968251,-1.064,-2.444,-9.73885,-0.634,
-0.3916188,-9.568145,-0.3342146,-0.0867008,-10.08612,-0.4912958,1.308905,-10.97,-0.4095906,0.1059999,-10.39071,-0.204,-2.444,-9.967559,-1.064,-2.444,-9.73921,-0.634,
-0.3902618,-9.569686,-0.3337617,-0.09008586,-10.09191,-0.4903836,1.308905,-10.97,-0.4095906,0.1059999,-10.38967,-0.204,-2.444,-9.966514,-1.064,-2.444,-9.739827,-0.634,
-0.3891009,-9.570925,-0.333052,-0.09271872,-10.09844,-0.4883766,1.308905,-10.97,-0.4095906,0.1059999,-10.38898,-0.204,-2.444,-9.965816,-1.064,-2.444,-9.740286,-0.634,
-0.3878528,-9.571909,-0.3325189,-0.09497249,-10.10506,-0.4860423,1.308905,-10.97,-0.4095906,0.1059999,-10.38793,-0.204,-2.444,-9.964779,-1.064,-2.444,-9.741041,-0.634,
-0.3851439,-9.574793,-0.331514,-0.0966934,-10.11059,-0.4828464,1.308905,-10.97,-0.4095906,0.1059999,-10.38724,-0.204,-2.444,-9.964098,-1.064,-2.444,-9.741584,-0.634,
-0.3834759,-9.575772,-0.3308185,-0.09850109,-10.11567,-0.4791616,1.308905,-10.97,-0.4095906,0.1059999,-10.38621,-0.204,-2.444,-9.963101,-1.064,-2.444,-9.742454,-0.634,
-0.3817683,-9.576656,-0.3296422,-0.09992564,-10.11966,-0.4749177,1.308905,-10.97,-0.4095906,0.1059999,-10.38554,-0.204,-2.444,-9.962458,-1.064,-2.444,-9.743064,-0.634,
-0.3802317,-9.577777,-0.328751,-0.1006697,-10.124,-0.4699049,1.308905,-10.97,-0.4095906,0.1059999,-10.38456,-0.204,-2.444,-9.961532,-1.064,-2.444,-9.744021,-0.634,
-0.3758851,-9.579285,-0.3262014,-0.09981358,-10.12631,-0.4641731,1.308905,-10.97,-0.4095906,0.1059999,-10.38394,-0.204,-2.444,-9.960945,-1.064,-2.444,-9.744682,-0.634,
-0.3739744,-9.579894,-0.3250444,-0.09868753,-10.12835,-0.4582551,1.308905,-10.97,-0.4095906,0.1059999,-10.38304,-0.204,-2.444,-9.960117,-1.064,-2.444,-9.745698,-0.634,
-0.3719281,-9.580829,-0.3237998,-0.09667766,-10.12995,-0.4520495,1.308905,-10.97,-0.4095906,0.1059999,-10.38248,-0.204,-2.444,-9.959605,-1.064,-2.444,-9.746387,-0.634,
-0.3699709,-9.581647,-0.3228217,-0.09380138,-10.13062,-0.4459321,1.308905,-10.97,-0.4095906,0.1059999,-10.38169,-0.204,-2.444,-9.958901,-1.064,-2.444,-9.747432,-0.634,
-0.3660883,-9.583061,-0.3202568,-0.09075129,-10.13092,-0.440572,1.308905,-10.97,-0.4095906,0.1059999,-10.3812,-0.204,-2.444,-9.95848,-1.064,-2.444,-9.74813,-0.634,
-0.3635741,-9.583989,-0.3186232,-0.08716214,-10.13153,-0.434311,1.308905,-10.97,-0.4095906,0.1059999,-10.38055,-0.204,-2.444,-9.957921,-1.064,-2.444,-9.74917,-0.634,
-0.3610615,-9.5849,-0.3173542,-0.08371413,-10.13206,-0.4285777,1.308905,-10.97,-0.4095906,0.1059999,-10.38016,-0.204,-2.444,-9.957602,-1.064,-2.444,-9.749855,-0.634,
-0.3583723,-9.585869,-0.31594,-0.07865274,-10.13333,-0.4214619,1.308905,-10.97,-0.4095906,0.1059999,-10.37965,-0.204,-2.444,-9.957206,-1.064,-2.444,-9.750861,-0.634,
-0.351976,-9.58823,-0.3130087,-0.07276881,-10.13515,-0.4146729,1.308905,-10.97,-0.4095906,0.1059999,-10.37937,-0.204,-2.444,-9.956999,-1.064,-2.444,-9.751513,-0.634,
-0.3481179,-9.590216,-0.3112111,-0.06630838,-10.13848,-0.4075129,1.308905,-10.97,-0.4095906,0.1059999,-10.37903,-0.204,-2.444,-9.956778,-1.064,-2.444,-9.752452,-0.634,
-0.3440727,-9.592414,-0.3097306,-0.0578624,-10.14294,-0.4003887,1.308905,-10.97,-0.4095906,0.1059999,-10.37886,-0.204,-2.444,-9.95669,-1.064,-2.444,-9.75305,-0.634,
-0.3369447,-9.597172,-0.306568,-0.04841053,-10.14798,-0.3938016,1.308905,-10.97,-0.4095906,0.1059999,-10.3787,-0.204,-2.444,-9.956649,-1.064,-2.444,-9.753895,-0.634,
-0.3320228,-9.601388,-0.3045927,-0.03803456,-10.15373,-0.3870592,1.308905,-10.97,-0.4095906,0.1059999,-10.37866,-0.204,-2.444,-9.956683,-1.064,-2.444,-9.754421,-0.634,
-0.3266512,-9.606371,-0.3020062,-0.02511227,-10.16248,-0.3772027,1.308905,-10.97,-0.4095906,0.1059999,-10.37868,-0.204,-2.444,-9.956824,-1.064,-2.444,-9.755146,-0.634,
-0.3208698,-9.611772,-0.2995187,-0.01438272,-10.17025,-0.3695283,1.308905,-10.97,-0.4095906,0.1059999,-10.37875,-0.204,-2.444,-9.956979,-1.064,-2.444,-9.755585,-0.634,
-0.3095616,-9.623566,-0.2943487,-0.001961589,-10.17987,-0.3611796,1.308905,-10.97,-0.4095906,0.1059999,-10.37895,-0.204,-2.444,-9.957298,-1.064,-2.444,-9.756168,-0.634,
-0.3035949,-9.630854,-0.2912384,0.01127779,-10.19015,-0.3526483,1.308905,-10.97,-0.4095906,0.1059999,-10.37915,-0.204,-2.444,-9.957568,-1.064,-2.444,-9.756505,-0.634,
-0.2977079,-9.638695,-0.288937,0.02473104,-10.20087,-0.3434784,1.308905,-10.97,-0.4095906,0.1059999,-10.37939,-0.204,-2.444,-9.957883,-1.064,-2.444,-9.756799,-0.634,
-0.2855366,-9.655033,-0.2845732,0.04119861,-10.2138,-0.3322737,1.308905,-10.97,-0.4095906,0.1059999,-10.37983,-0.204,-2.444,-9.958434,-1.064,-2.444,-9.757154,-0.634,
-0.2798315,-9.663434,-0.283084,0.05857408,-10.22681,-0.3217729,1.308905,-10.97,-0.4095906,0.1059999,-10.38037,-0.204,-2.444,-9.959075,-1.064,-2.444,-9.757405,-0.634,
-0.2737261,-9.672223,-0.2811033,0.0758692,-10.23792,-0.3127384,1.308905,-10.97,-0.4095906,0.1059999,-10.38078,-0.204,-2.444,-9.959549,-1.064,-2.444,-9.757513,-0.634,
-0.2676476,-9.680144,-0.2789643,0.09060466,-10.24689,-0.3064297,1.308905,-10.97,-0.4095906,0.1059999,-10.38147,-0.204,-2.444,-9.960324,-1.064,-2.444,-9.757585,-0.634,
-0.2552248,-9.694463,-0.2741605,0.1052727,-10.25635,-0.300149,1.308905,-10.97,-0.4095906,0.1059999,-10.38224,-0.204,-2.444,-9.961168,-1.064,-2.444,-9.757545,-0.634,
-0.2487003,-9.701647,-0.2711581,0.1185569,-10.26649,-0.2944176,1.308905,-10.97,-0.4095906,0.1059999,-10.38279,-0.204,-2.444,-9.961765,-1.064,-2.444,-9.757459,-0.634,
-0.2428745,-9.70898,-0.2680117,0.1312796,-10.27741,-0.2885056,1.308905,-10.97,-0.4095906,0.1059999,-10.38337,-0.204,-2.444,-9.962386,-1.064,-2.444,-9.757324,-0.634,
-0.2376088,-9.71681,-0.2648419,0.1440369,-10.28865,-0.2819474,1.308905,-10.97,-0.4095906,0.1059999,-10.38429,-0.204,-2.444,-9.963355,-1.064,-2.444,-9.757033,-0.634,
-0.2282037,-9.732922,-0.259349,0.1551591,-10.3001,-0.2757936,1.308905,-10.97,-0.4095906,0.1059999,-10.38525,-0.204,-2.444,-9.96436,-1.064,-2.444,-9.756639,-0.634,
-0.224104,-9.741883,-0.2569222,0.1639289,-10.31039,-0.2712202,1.308905,-10.97,-0.4095906,0.1059999,-10.38592,-0.204,-2.444,-9.965045,-1.064,-2.444,-9.756321,-0.634,
-0.2204622,-9.751332,-0.2547492,0.1742786,-10.32208,-0.2655265,1.308905,-10.97,-0.4095906,0.1059999,-10.38659,-0.204,-2.444,-9.965737,-1.064,-2.444,-9.75596,-0.634,
-0.2172266,-9.760939,-0.2529672,0.1846215,-10.33555,-0.2572994,1.308905,-10.97,-0.4095906,0.1059999,-10.38763,-0.204,-2.444,-9.966783,-1.064,-2.444,-9.755343,-0.634,
-0.2118741,-9.779683,-0.2496802,0.1915411,-10.34749,-0.2489293,1.308905,-10.97,-0.4095906,0.1059999,-10.38867,-0.204,-2.444,-9.967828,-1.064,-2.444,-9.754642,-0.634,
-0.2100717,-9.78851,-0.2481335,0.1961039,-10.35633,-0.2421917,1.308905,-10.97,-0.4095906,0.1059999,-10.38972,-0.204,-2.444,-9.968859,-1.064,-2.444,-9.753862,-0.634,
-0.2086686,-9.795619,-0.2467936,0.198403,-10.36253,-0.236504,1.308905,-10.97,-0.4095906,0.1059999,-10.39041,-0.204,-2.444,-9.969534,-1.064,-2.444,-9.753304,-0.634,
-0.2077686,-9.800879,-0.245365,0.2002221,-10.36806,-0.2316582,1.308905,-10.97,-0.4095906,0.1059999,-10.39109,-0.204,-2.444,-9.970195,-1.064,-2.444,-9.752717,-0.634,
-0.2072755,-9.806474,-0.2420072,0.2002171,-10.37442,-0.2229741,1.308905,-10.97,-0.4095906,-2.444,-9.971152,-1.064,-2.444,-9.751792,-0.634,
-0.2074689,-9.806832,-0.2406857,0.1984583,-10.37426,-0.2137148,1.308905,-10.97,-0.4095906,-2.444,-9.972061,-1.064,-2.444,-9.750821,-0.634,
-0.2090536,-9.801867,-0.2387823,0.1956612,-10.36761,-0.200502,1.308905,-10.97,-0.4095906,-2.444,-9.972634,-1.064,-2.444,-9.750153,-0.634,
-0.2101818,-9.797272,-0.2383535,0.1934363,-10.3601,-0.1871231,1.308905,-10.97,-0.4095906,-2.444,-9.973439,-1.064,-2.444,-9.749128,-0.634,
-0.2116364,-9.791407,-0.2379639,0.1910051,-10.34825,-0.1729844,1.308905,-10.97,-0.4095906,-2.444,-9.973934,-1.064,-2.444,-9.748436,-0.634,
-0.2135977,-9.78425,-0.2374934,0.1878642,-10.33521,-0.1596458,1.308905,-10.97,-0.4095906,-2.444,-9.974395,-1.064,-2.444,-9.747739,-0.634,
-0.216509,-9.775845,-0.2373014,0.1836578,-10.31964,-0.1446283,1.308905,-10.97,-0.4095906,-2.444,-9.974816,-1.064,-2.444,-9.747041,-0.634,
-0.2200581,-9.767129,-0.2371103,0.176731,-10.29969,-0.126929,1.308905,-10.97,-0.4095906,-2.444,-9.9752,-1.064,-2.444,-9.746346,-0.634,
-0.2249309,-9.756437,-0.2370566,0.1664618,-10.27485,-0.105599,1.308905,-10.97,-0.4095906,-2.444,-9.975695,-1.064,-2.444,-9.745316,-0.634,
-0.2299215,-9.74495,-0.2366785,0.1551841,-10.24983,-0.08622599,1.308905,-10.97,-0.4095906,-2.444,-9.975969,-1.064,-2.444,-9.744641,-0.634,
-0.2356383,-9.732904,-0.2363128,0.1423873,-10.22207,-0.06684017,1.308905,-10.97,-0.4095906,-2.444,-9.976199,-1.064,-2.444,-9.743981,-0.634,
-0.2418913,-9.720309,-0.2360867,0.1281112,-10.19204,-0.04787111,1.308905,-10.97,-0.4095906,-2.444,-9.976383,-1.064,-2.444,-9.74334,-0.634,
-0.2481312,-9.70825,-0.2359277,0.1118006,-10.16041,-0.03038681,1.308905,-10.97,-0.4095906,-2.444,-9.976519,-1.064,-2.444,-9.742719,-0.634,
-0.2618097,-9.685591,-0.2361282,0.0867852,-10.12406,-0.009293079,1.308905,-10.97,-0.4095906,-2.444,-9.976632,-1.064,-2.444,-9.741832,-0.634,
-0.2694646,-9.674496,-0.2363159,0.05597055,-10.08995,0.01090312,1.308905,-10.97,-0.4095906,-2.444,-9.976636,-1.064,-2.444,-9.741009,-0.634,
-0.2865766,-9.652088,-0.2360331,0.01553094,-10.05483,0.03104508,1.308905,-10.97,-0.4095906,-2.444,-9.976579,-1.064,-2.444,-9.740499,-0.634,
-0.2966548,-9.641631,-0.2359094,-0.0276171,-10.02886,0.0465157,1.308905,-10.97,-0.4095906,-2.444,-9.9764,-1.064,-2.444,-9.7398,-0.634,
-0.3188339,-9.621255,-0.2359632,-0.07243025,-10.01022,0.05782175,1.308905,-10.97,-0.4095906,-2.444,-9.975998,-1.064,-2.444,-9.739002,-0.634,
-0.3305272,-9.611376,-0.2368008,-0.1138681,-9.998586,0.06464887,1.308905,-10.97,-0.4095906,-2.444,-9.975576,-1.064,-2.444,-9.738513,-0.634,
-0.3434738,-9.602287,-0.2386155,-0.1575831,-9.992707,0.06854367,1.308905,-10.97,-0.4095906,-2.444,-9.97524,-1.064,-2.444,-9.738242,-0.634,
-0.3705977,-9.585338,-0.2453184,-0.2040597,-9.991832,0.07097149,1.308905,-10.97,-0.4095906,-2.444,-9.974658,-1.064,-2.444,-9.737921,-0.634,
-0.3839501,-9.577868,-0.250187,-0.2424835,-9.995241,0.07070398,1.308905,-10.97,-0.4095906,-2.444,-9.973989,-1.064,-2.444,-9.737705,-0.634,
-0.4105662,-9.566532,-0.2637352,-0.276883,-10.00117,0.07001853,1.308905,-10.97,-0.4095906,-2.444,-9.973239,-1.064,-2.444,-9.737597,-0.634,
-0.4243578,-9.562345,-0.2725207,-0.3119341,-10.00927,0.06811905,1.308905,-10.97,-0.4095906,-2.444,-9.972416,-1.064,-2.444,-9.7376,-0.634,
-0.4367288,-9.558274,-0.2810062,-0.3429247,-10.01716,0.06560636,1.308905,-10.97,-0.4095906,-2.444,-9.971832,-1.064,-2.444,-9.737662,-0.634,
-0.4654707,-9.550003,-0.279905,-0.3714446,-10.02631,0.06180692,1.308905,-10.97,-0.4095906,-2.444,-9.97091,-1.064,-2.444,-9.737846,-0.634,
-0.4742738,-9.546966,-0.2894788,-0.4056383,-10.03706,0.05698264,1.308905,-10.97,-0.4095906,-2.444,-9.970269,-1.064,-2.444,-9.738029,-0.634,
-0.481907,-9.54496,-0.3001281,-0.4303688,-10.04716,0.05160666,1.308905,-10.97,-0.4095906,-2.444,-9.969275,-1.064,-2.444,-9.738389,-0.634,
-0.4938532,-9.540833,-0.3212355,-0.4555844,-10.0566,0.04319,1.308905,-10.97,-0.4095906,-2.444,-9.968251,-1.064,-2.444,-9.73885,-0.634,
-0.4980675,-9.539241,-0.3313836,-0.4787866,-10.06499,0.03514934,1.308905,-10.97,-0.4095906,-2.444,-9.967211,-1.064,-2.444,-9.739406,-0.634,
-0.5013658,-9.53782,-0.3399638,-0.5022017,-10.07204,0.02588475,1.308905,-10.97,-0.4095906,-2.444,-9.966514,-1.064,-2.444,-9.739827,-0.634,
-0.506102,-9.53512,-0.3568367,-0.526713,-10.07807,0.01490653,1.308905,-10.97,-0.4095906,-2.444,-9.965468,-1.064,-2.444,-9.740529,-0.634,
-0.5078868,-9.534124,-0.3636969,-0.5470344,-10.0813,0.004956007,1.308905,-10.97,-0.4095906,-2.444,-9.964437,-1.064,-2.444,-9.741308,-0.634,
-0.5086435,-9.533681,-0.3701286,-0.5703765,-10.08298,-0.006094694,1.308905,-10.97,-0.4095906,-2.444,-9.963762,-1.064,-2.444,-9.741867,-0.634,
-0.5093313,-9.53276,-0.3822185,-0.5904163,-10.08194,-0.01504695,1.308905,-10.97,-0.4095906,-2.444,-9.962777,-1.064,-2.444,-9.742756,-0.634,
-0.5099303,-9.532364,-0.3867579,-0.6092926,-10.07928,-0.02318382,1.308905,-10.97,-0.4095906,-2.444,-9.961835,-1.064,-2.444,-9.743697,-0.634,
-0.5101429,-9.531656,-0.3915211,-0.6275307,-10.07537,-0.0311085,1.308905,-10.97,-0.4095906,-2.444,-9.961235,-1.064,-2.444,-9.744349,-0.634,
-0.5106488,-9.529799,-0.4016935,-0.6453904,-10.07068,-0.04010892,1.308905,-10.97,-0.4095906,-2.444,-9.960386,-1.064,-2.444,-9.745357,-0.634,
-0.5106221,-9.52917,-0.4055333,-0.6590787,-10.06641,-0.04743052,1.308905,-10.97,-0.4095906,-2.444,-9.959605,-1.064,-2.444,-9.746387,-0.634,
-0.5113147,-9.528466,-0.4084522,-0.6734728,-10.06194,-0.05576324,1.308905,-10.97,-0.4095906,-2.444,-9.959127,-1.064,-2.444,-9.747083,-0.634,
-0.5120593,-9.528713,-0.411527,-0.6853808,-10.05841,-0.06276894,1.308905,-10.97,-0.4095906,-2.444,-9.95848,-1.064,-2.444,-9.74813,-0.634,
-0.5134281,-9.529165,-0.4126526,-0.694772,-10.05535,-0.06846476,1.308905,-10.97,-0.4095906,-2.444,-9.957921,-1.064,-2.444,-9.74917,-0.634,
-0.5148438,-9.530206,-0.412174,-0.7034709,-10.0526,-0.07415485,1.308905,-10.97,-0.4095906,-2.444,-9.957602,-1.064,-2.444,-9.749855,-0.634,
-0.5158302,-9.531329,-0.4107505,-0.7100956,-10.05014,-0.07840884,1.308905,-10.97,-0.4095906,-2.444,-9.957327,-1.064,-2.444,-9.750529,-0.634,
-0.5201725,-9.533045,-0.4092451,-0.7154152,-10.04767,-0.08156502,1.308905,-10.97,-0.4095906,-2.444,-9.956999,-1.064,-2.444,-9.751513,-0.634,
-0.5217847,-9.53416,-0.4068352,-0.7185528,-10.04527,-0.08292377,1.308905,-10.97,-0.4095906,-2.444,-9.956778,-1.064,-2.444,-9.752452,-0.634,
-0.5241324,-9.534448,-0.4060584,-0.7197196,-10.04406,-0.08220005,1.308905,-10.97,-0.4095906,-2.444,-9.95669,-1.064,-2.444,-9.75305,-0.634,
-0.5255758,-9.534849,-0.4031719,-0.7173464,-10.04451,-0.07839298,1.308905,-10.97,-0.4095906,-2.444,-9.956649,-1.064,-2.444,-9.753895,-0.634,
-0.5269338,-9.535197,-0.3986734,-0.7128766,-10.0461,-0.07268405,1.308905,-10.97,-0.4095906,-2.444,-9.956683,-1.064,-2.444,-9.754421,-0.634,
-0.5322808,-9.535006,-0.3928872,-0.703367,-10.04962,-0.06303155,1.308905,-10.97,-0.4095906,-2.444,-9.956824,-1.064,-2.444,-9.755146,-0.634,
-0.533476,-9.534781,-0.3885028,-0.693383,-10.05205,-0.05397308,1.308905,-10.97,-0.4095906,-2.444,-9.957073,-1.064,-2.444,-9.755789,-0.634,
-0.5348586,-9.535019,-0.3839771,-0.6758124,-10.0543,-0.03947031,1.308905,-10.97,-0.4095906,-2.444,-9.957298,-1.064,-2.444,-9.756168,-0.634,
-0.5374497,-9.535935,-0.3747727,-0.6573817,-10.0557,-0.02512586,1.308905,-10.97,-0.4095906,-2.444,-9.95772,-1.064,-2.444,-9.756658,-0.634,
-0.5384384,-9.537442,-0.3689433,-0.6336972,-10.05641,-0.007597089,1.308905,-10.97,-0.4095906,-2.444,-9.95824,-1.064,-2.444,-9.757048,-0.634,
-0.5390543,-9.541356,-0.3585826,-0.6061932,-10.05644,0.01032317,1.308905,-10.97,-0.4095906,-2.444,-9.958852,-1.064,-2.444,-9.757334,-0.634,
-0.5385038,-9.543711,-0.3535954,-0.5756446,-10.05571,0.02884841,1.308905,-10.97,-0.4095906,-2.444,-9.959549,-1.064,-2.444,-9.757513,-0.634,
-0.5379966,-9.546495,-0.3489068,-0.5478479,-10.05426,0.04391503,1.308905,-10.97,-0.4095906,-2.444,-9.960324,-1.064,-2.444,-9.757585,-0.634,
-0.5365816,-9.551414,-0.341184,-0.5182453,-10.05167,0.05657625,1.308905,-10.97,-0.4095906,-2.444,-9.961168,-1.064,-2.444,-9.757545,-0.634,
-0.531902,-9.555293,-0.3275822,-0.4852546,-10.04774,0.06861222,1.308905,-10.97,-0.4095906,-2.444,-9.962072,-1.064,-2.444,-9.757398,-0.634,
-0.5326744,-9.55712,-0.3214891,-0.4555312,-10.0443,0.07650888,1.308905,-10.97,-0.4095906,-2.444,-9.963027,-1.064,-2.444,-9.757142,-0.634,
-0.5340024,-9.556401,-0.3185209,-0.4255682,-10.04071,0.08243501,1.308905,-10.97,-0.4095906,-2.444,-9.963686,-1.064,-2.444,-9.756913,-0.634,
-0.5365862,-9.555018,-0.3134664,-0.3948845,-10.03768,0.08648801,1.308905,-10.97,-0.4095906,-2.444,-9.964701,-1.064,-2.444,-9.756486,-0.634,
-0.5395476,-9.553608,-0.311601,-0.3704487,-10.03584,0.08741474,1.308905,-10.97,-0.4095906,-2.444,-9.966085,-1.064,-2.444,-9.755765,-0.634,
-0.5428895,-9.55138,-0.3076752,-0.3502597,-10.03467,0.08714843,1.308905,-10.97,-0.4095906,-2.444,-9.966783,-1.064,-2.444,-9.755343,-0.634,
-0.5496722,-9.547598,-0.3024596,-0.333275,-10.03394,0.08593631,1.308905,-10.97,-0.4095906,-2.444,-9.967827,-1.064,-2.444,-9.754642,-0.634,
-0.5518228,-9.542679,-0.3005751,-0.320376,-10.03412,0.08416796,1.308905,-10.97,-0.4095906,-2.444,-9.968517,-1.064,-2.444,-9.754129,-0.634,
-0.5536793,-9.538797,-0.3004683,-0.3089494,-10.03486,0.08167481,1.308905,-10.97,-0.4095906,-2.444,-9.969534,-1.064,-2.444,-9.753304,-0.634,
-0.555499,-9.532511,-0.3018063,-0.3019072,-10.03577,0.07919288,1.308905,-10.97,-0.4095906,-2.444,-9.970519,-1.064,-2.444,-9.752415,-0.634,
-0.5567771,-9.527742,-0.301916,-0.2970754,-10.03713,0.07717991,1.308905,-10.97,-0.4095906,-2.444,-9.971152,-1.064,-2.444,-9.751792,-0.634,
-0.5575415,-9.524671,-0.3026147,-0.2966138,-10.0381,0.07509458,1.308905,-10.97,-0.4095906,-2.444,-9.972061,-1.064,-2.444,-9.750821,-0.634,
-0.561658,-9.52498,-0.3007129,-0.2986871,-10.03955,0.07345068,1.308905,-10.97,-0.4095906,-2.444,-9.97291,-1.064,-2.444,-9.749814,-0.634,
-0.564624,-9.525596,-0.2971858,-0.3028542,-10.0408,0.07257843,1.308905,-10.97,-0.4095906,-2.444,-9.973691,-1.064,-2.444,-9.748783,-0.634,
-0.5667983,-9.525858,-0.2949312,-0.3090338,-10.04329,0.07222629,1.308905,-10.97,-0.4095906,-2.444,-9.974169,-1.064,-2.444,-9.748088,-0.634,
-0.5710331,-9.525876,-0.2911025,-0.3175896,-10.04448,0.07235312,1.308905,-10.97,-0.4095906,-2.444,-9.974816,-1.064,-2.444,-9.747041,-0.634,
-0.5741321,-9.525948,-0.288729,-0.3288177,-10.04553,0.07294083,1.308905,-10.97,-0.4095906,-2.444,-9.975375,-1.064,-2.444,-9.746,-0.634,
-0.5813845,-9.528484,-0.2847747,-0.342074,-10.04603,0.07425117,1.308905,-10.97,-0.4095906,-2.444,-9.975695,-1.064,-2.444,-9.745316,-0.634,
-0.5855623,-9.53035,-0.282879,-0.3552009,-10.04674,0.07597852,1.308905,-10.97,-0.4095906,-2.444,-9.97609,-1.064,-2.444,-9.744309,-0.634,
-0.5901045,-9.532126,-0.2810711,-0.3701247,-10.04884,0.07838202,1.308905,-10.97,-0.4095906,-2.444,-9.976383,-1.064,-2.444,-9.74334,-0.634,
-0.5948557,-9.534244,-0.279615,-0.3829612,-10.05032,0.08015418,1.308905,-10.97,-0.4095906,-2.444,-9.976568,-1.064,-2.444,-9.742416,-0.634,
-0.6052085,-9.538429,-0.2788143,-0.3976811,-10.052,0.08003032,1.308905,-10.97,-0.4095906,-2.444,-9.976632,-1.064,-2.444,-9.741832,-0.634,
-0.610458,-9.539,-0.2793337,-0.4081324,-10.05256,0.08193159,1.308905,-10.97,-0.4095906,-2.444,-9.976636,-1.064,-2.444,-9.741009,-0.634,
-0.6193987,-9.539258,-0.2815467,-0.4254354,-10.05432,0.08131802,1.308905,-10.97,-0.4095906,-2.444,-9.976579,-1.064,-2.444,-9.740499,-0.634,
-0.6230866,-9.538985,-0.2836413,-0.4378766,-10.05598,0.0799334,1.308905,-10.97,-0.4095906,-2.444,-9.9764,-1.064,-2.444,-9.7398,-0.634,
-0.6265644,-9.538403,-0.2860326,-0.4492875,-10.05859,0.07759631,1.308905,-10.97,-0.4095906,-2.444,-9.976116,-1.064,-2.444,-9.739187,-0.634,
-0.6340393,-9.535419,-0.2907473,-0.4593285,-10.0646,0.07386827,1.308905,-10.97,-0.4095906,-2.444,-9.975728,-1.064,-2.444,-9.738666,-0.634,
-0.6394809,-9.533,-0.2903404,-0.4625975,-10.0752,0.06955349,1.308905,-10.97,-0.4095906,-2.444,-9.97524,-1.064,-2.444,-9.738242,-0.634,
-0.6523348,-9.531275,-0.2883939,-0.4609674,-10.09027,0.06382096,1.308905,-10.97,-0.4095906,-2.444,-9.974862,-1.064,-2.444,-9.738016,-0.634,
-0.6578394,-9.529788,-0.2881086,-0.4506298,-10.11212,0.05407381,1.308905,-10.97,-0.4095906,-2.444,-9.973989,-1.064,-2.444,-9.737705,-0.634,
-0.6653999,-9.527004,-0.285271,-0.4368612,-10.13302,0.04165769,1.308905,-10.97,-0.4095906,-2.444,-9.973239,-1.064,-2.444,-9.737597,-0.634,
-0.6685055,-9.527247,-0.2834347,-0.4218136,-10.14946,0.02894187,1.308905,-10.97,-0.4095906,-2.444,-9.972416,-1.064,-2.444,-9.7376,-0.634,
-0.6725219,-9.52836,-0.2758056,-0.4027721,-10.16552,0.011724,1.308905,-10.97,-0.4095906,-2.444,-9.971531,-1.064,-2.444,-9.737712,-0.634,
-0.6735324,-9.529845,-0.2715284,-0.3885719,-10.17736,-0.002874851,1.308905,-10.97,-0.4095906,-2.444,-9.97091,-1.064,-2.444,-9.737846,-0.634,
-0.674925,-9.531375,-0.2672757,-0.3747638,-10.18721,-0.01695418,1.308905,-10.97,-0.4095906,-2.444,-9.969941,-1.064,-2.444,-9.738137,-0.634,
-0.6774713,-9.535792,-0.2560134,-0.3585595,-10.19842,-0.0317179,1.308905,-10.97,-0.4095906,-2.444,-9.968936,-1.064,-2.444,-9.738531,-0.634,
-0.6784083,-9.538048,-0.2494758,-0.347777,-10.207,-0.04191303,1.308905,-10.97,-0.4095906,-2.444,-9.968251,-1.064,-2.444,-9.73885,-0.634,
-0.6793228,-9.540504,-0.2424258,-0.3423649,-10.21488,-0.04725695,1.308905,-10.97,-0.4095906,-2.444,-9.967211,-1.064,-2.444,-9.739406,-0.634,
-0.6800162,-9.545364,-0.2278603,-0.349177,-10.21974,-0.0390377,1.308905,-10.97,-0.4095906,-2.444,-9.966165,-1.064,-2.444,-9.740052,-0.634,
-0.6800274,-9.547362,-0.2197589,-0.3660985,-10.22207,-0.02075672,1.308905,-10.97,-0.4095906,-2.444,-9.965123,-1.064,-2.444,-9.740781,-0.634,
-0.6804105,-9.549054,-0.2120884,-0.3905364,-10.22077,0.005990267,1.308905,-10.97,-0.4095906,-2.444,-9.964098,-1.064,-2.444,-9.741584,-0.634,
-0.6791438,-9.552208,-0.1947613,-0.4268264,-10.21315,0.04466879,1.308905,-10.97,-0.4095906,-2.444,-9.96343,-1.064,-2.444,-9.742157,-0.634,
-0.6781241,-9.553903,-0.1864594,-0.4632479,-10.20282,0.08182406,1.308905,-10.97,-0.4095906,-2.444,-9.962458,-1.064,-2.444,-9.743064,-0.634,
