-4.041335,-10.19221,-0.4088461,-1.217411,-11.01,0.007724524,-4.149752,-10.24365,-0.3273731,(0.11, -10.24, -1.06),(-0.40, -10.18, -0.63),(0.11, -9.68, 1.09),
-4.041297,-10.19219,-0.4088466,-1.217411,-11.01,0.007724524,-4.149789,-10.24367,-0.3275267,(0.11, -10.24, -1.06),(-0.40, -10.18, -0.63),(0.11, -9.68, 1.09),
-4.04133,-10.1924,-0.4086421,-1.217411,-11.01,0.007724524,-4.149815,-10.2438,-0.3276745,(0.11, -10.24, -1.06),(-0.40, -10.18, -0.63),(0.11, -9.68, 1.09),
-4.041356,-10.19249,-0.4084191,-1.217411,-11.01,0.007724524,-4.149711,-10.244,-0.3275381,(0.11, -10.24, -1.06),(-0.40, -10.18, -0.63),(0.11, -9.68, 1.09),
-4.041384,-10.19251,-0.4084418,-1.217411,-11.01,0.007724524,-4.14969,-10.24382,-0.3277594,(0.11, -10.24, -1.06),(-0.40, -10.18, -0.63),(0.11, -9.68, 1.09),
-4.041463,-10.19251,-0.408541,-1.217411,-11.01,0.007724524,-4.149832,-10.24387,-0.3276855,(0.11, -10.24, -1.06),(-0.40, -10.18, -0.63),(0.11, -9.68, 1.09),
-4.041367,-10.19244,-0.4085166,-1.217411,-11.01,0.007724524,-4.149593,-10.24376,-0.3276998,(0.11, -10.24, -1.06),(-0.40, -10.18, -0.63),(0.11, -9.69, 1.09),
-4.041346,-10.19236,-0.4085035,-1.217411,-11.01,0.007724524,-4.149635,-10.2437,-0.3276197,(0.11, -10.23, -1.06),(-0.40, -10.18, -0.63),(0.11, -9.69, 1.09),
-4.041354,-10.19237,-0.4084694,-1.217411,-11.01,0.007724524,-4.149606,-10.24367,-0.3276507,(0.11, -10.23, -1.06),(-0.40, -10.18, -0.63),(0.11, -9.69, 1.09),
-4.041333,-10.19238,-0.4084823,-1.217411,-11.01,0.007724524,-4.149693,-10.24395,-0.3278605,(0.11, -10.23, -1.06),(-0.40, -10.19, -0.63),(0.11, -9.69, 1.09),
-4.041291,-10.19245,-0.4084127,-1.217411,-11.01,0.007724524,-4.149653,-10.24401,-0.3277613,(0.11, -10.23, -1.06),(-0.40, -10.19, -0.63),(0.11, -9.69, 1.09),
-4.041255,-10.19264,-0.4082196,-1.217411,-11.01,0.007724524,-4.149643,-10.24402,-0.3278099,(0.11, -10.23, -1.06),(-0.40, -10.19, -0.63),(0.11, -9.69, 1.09),
-4.041222,-10.19242,-0.4084685,-1.217411,-11.01,0.007724524,-4.14951,-10.24394,-0.3277293,(0.11, -10.23, -1.06),(-0.40, -10.19, -0.63),(0.11, -9.69, 1.09),
-4.041191,-10.19239,-0.4085212,-1.217411,-11.01,0.007724524,-4.149502,-10.24384,-0.3276581,(0.11, -10.23, -1.06),(-0.40, -10.19, -0.63),(0.11, -9.69, 1.09),
-4.041143,-10.19239,-0.4085276,-1.217411,-11.01,0.007724524,-4.149458,-10.24383,-0.3276688,(0.11, -10.23, -1.06),(-0.40, -10.19, -0.63),(0.11, -9.69, 1.09),
-4.041306,-10.19254,-0.4085257,-1.217411,-11.01,0.007724524,-4.149719,-10.24398,-0.3277339,(0.11, -10.23, -1.06),(-0.40, -10.19, -0.63),(0.11, -9.69, 1.09),
-4.041368,-10.19251,-0.408726,-1.217411,-11.01,0.007724524,-4.149729,-10.24406,-0.3277904,(0.11, -10.23, -1.06),(-0.40, -10.19, -0.63),(0.11, -9.69, 1.09),
-4.04145,-10.19274,-0.4083765,-1.217411,-11.01,0.007724524,-4.149682,-10.24376,-0.3275901,(0.11, -10.23, -1.06),(-0.40, -10.19, -0.63),(0.11, -9.69, 1.09),
-4.041338,-10.19252,-0.4084382,-1.217411,-11.01,0.007724524,-4.149676,-10.24372,-0.3275729,(0.11, -10.23, -1.06),(-0.40, -10.19, -0.63),(0.11, -9.69, 1.09),
-4.041294,-10.19254,-0.4082749,-1.217411,-11.01,0.007724524,-4.149683,-10.24369,-0.3275579,(0.11, -10.23, -1.06),(-0.40, -10.19, -0.63),(0.11, -9.69, 1.09),
-4.041388,-10.19253,-0.4082854,-1.217411,-11.01,0.007724524,-4.149821,-10.24377,-0.3276109,(0.11, -10.23, -1.06),(-0.40, -10.19, -0.63),(0.11, -9.69, 1.09),
-4.041428,-10.19276,-0.4079034,-1.217411,-11.01,0.007724524,-4.149864,-10.24376,-0.3276092,(0.11, -10.23, -1.06),(-0.40, -10.19, -0.63),(0.11, -9.69, 1.09),
-4.041448,-10.1925,-0.4081624,-1.217411,-11.01,0.007724524,-4.149881,-10.2438,-0.3277227,(0.11, -10.22, -1.06),(-0.40, -10.19, -0.63),(0.11, -9.70, 1.09),
-4.041435,-10.19252,-0.4082029,-1.217411,-11.01,0.007724524,-4.149773,-10.24401,-0.3275338,(0.11, -10.22, -1.06),(-0.40, -10.19, -0.63),(0.11, -9.70, 1.09),
-4.041387,-10.19268,-0.4079807,-1.217411,-11.01,0.007724524,-4.149776,-10.24386,-0.3277916,(0.11, -10.22, -1.06),(-0.40, -10.19, -0.63),(0.11, -9.70, 1.09),
-4.041379,-10.19242,-0.4082668,-1.217411,-11.01,0.007724524,-4.149676,-10.24371,-0.3277594,(0.11, -10.22, -1.06),(-0.40, -10.19, -0.63),(0.11, -9.70, 1.09),
-4.041395,-10.19231,-0.4082639,-1.217411,-11.01,0.007724524,-4.149726,-10.24358,-0.3276035,(0.11, -10.22, -1.06),(-0.40, -10.19, -0.63),(0.11, -9.70, 1.09),
-4.041319,-10.19231,-0.408273,-1.217411,-11.01,0.007724524,-4.14959,-10.24375,-0.3274294,(0.11, -10.22, -1.06),(-0.40, -10.20, -0.63),(0.11, -9.70, 1.09),
-4.041326,-10.19247,-0.4079456,-1.217411,-11.01,0.007724524,-4.149623,-10.24367,-0.327794,(0.11, -10.22, -1.06),(-0.40, -10.20, -0.63),(0.11, -9.70, 1.09),
-4.041387,-10.19225,-0.4083045,-1.217411,-11.01,0.007724524,-4.149728,-10.24361,-0.3277427,(0.11, -10.22, -1.06),(-0.40, -10.20, -0.63),(0.11, -9.70, 1.09),
-4.041438,-10.19224,-0.4085858,-1.217411,-11.01,0.007724524,-4.149741,-10.24376,-0.3279225,(0.11, -10.22, -1.06),(-0.40, -10.20, -0.63),(0.11, -9.70, 1.09),
-4.04143,-10.1924,-0.4082725,-1.217411,-11.01,0.007724524,-4.149746,-10.2436,-0.3278207,(0.11, -10.22, -1.06),(-0.40, -10.20, -0.63),(0.11, -9.70, 1.09),
-4.041399,-10.19229,-0.4082677,-1.217411,-11.01,0.007724524,-4.149768,-10.24355,-0.3277956,(0.11, -10.22, -1.06),(-0.40, -10.20, -0.63),(0.11, -9.70, 1.09),
-4.04143,-10.19205,-0.4085872,-1.217411,-11.01,0.007724524,-4.149809,-10.24348,-0.327767,(0.11, -10.22, -1.06),(-0.40, -10.20, -0.63),(0.11, -9.70, 1.09),
-4.041447,-10.19207,-0.4085584,-1.217411,-11.01,0.007724524,-4.149779,-10.24346,-0.3277828,(0.11, -10.22, -1.06),(-0.40, -10.20, -0.63),(0.11, -9.70, 1.09),
-4.041387,-10.19228,-0.4082749,-1.217411,-11.01,0.007724524,-4.14976,-10.24351,-0.3278502,(0.11, -10.22, -1.06),(-0.40, -10.20, -0.63),(0.11, -9.70, 1.09),
-4.041348,-10.19225,-0.4082692,-1.217411,-11.01,0.007724524,-4.149763,-10.24345,-0.3278776,(0.11, -10.22, -1.06),(-0.40, -10.19, -0.63),(0.11, -9.70, 1.09),
-4.041362,-10.19205,-0.4086425,-1.217411,-11.01,0.007724524,-4.149641,-10.24357,-0.3278795,(0.11, -10.22, -1.06),(-0.40, -10.19, -0.63),(0.11, -9.70, 1.09),
-4.041364,-10.19198,-0.4088342,-1.217411,-11.01,0.007724524,-4.149688,-10.24367,-0.3279275,(0.11, -10.22, -1.06),(-0.40, -10.19, -0.63),(0.11, -9.69, 1.09),
-4.041369,-10.19197,-0.4088173,-1.217411,-11.01,0.007724524,-4.149738,-10.24357,-0.3278662,(0.11, -10.22, -1.06),(-0.40, -10.19, -0.63),(0.11, -9.69, 1.09),
-4.041395,-10.19195,-0.408824,-1.217411,-11.01,0.007724524,-4.149735,-10.24355,-0.3278986,(0.11, -10.23, -1.06),(-0.40, -10.19, -0.63),(0.11, -9.69, 1.09),
-4.041369,-10.19195,-0.40885,-1.217411,-11.01,0.007724524,-4.149693,-10.24351,-0.3278314,(0.11, -10.23, -1.06),(-0.40, -10.19, -0.63),(0.11, -9.69, 1.09),
-4.041336,-10.19199,-0.4088647,-1.217411,-11.01,0.007724524,-4.14965,-10.24358,-0.3278567,(0.11, -10.23, -1.06),(-0.40, -10.19, -0.63),(0.11, -9.69, 1.09),
-4.041388,-10.19216,-0.4085541,-1.217411,-11.01,0.007724524,-4.149635,-10.24356,-0.3278819,(0.11, -10.23, -1.06),(-0.40, -10.19, -0.63),(0.11, -9.69, 1.09),
-4.041401,-10.19215,-0.4085886,-1.217411,-11.01,0.007724524,-4.149753,-10.24347,-0.3278676,(0.11, -10.23, -1.06),(-0.40, -10.19, -0.63),(0.11, -9.69, 1.09),
-4.041389,-10.1919,-0.4089351,-1.217411,-11.01,0.007724524,-4.149796,-10.24345,-0.3277851,(0.11, -10.23, -1.06),(-0.40, -10.19, -0.63),(0.11, -9.69, 1.09),
-4.041361,-10.19189,-0.4090884,-1.217411,-11.01,0.007724524,-4.149699,-10.24364,-0.3278524,(0.11, -10.23, -1.06),(-0.40, -10.19, -0.63),(0.11, -9.69, 1.09),
-4.04138,-10.19187,-0.4094474,-1.217411,-11.01,0.007724524,-4.149662,-10.24392,-0.3279675,(0.11, -10.23, -1.06),(-0.40, -10.19, -0.63),(0.11, -9.69, 1.09),
-4.041389,-10.19219,-0.4090397,-1.217411,-11.01,0.007724524,-4.149646,-10.24395,-0.3280069,(0.11, -10.23, -1.06),(-0.40, -10.19, -0.63),(0.11, -9.69, 1.09),
-4.041351,-10.19196,-0.4093239,-1.217411,-11.01,0.007724524,-4.149608,-10.24373,-0.3278273,(0.11, -10.23, -1.06),(-0.40, -10.19, -0.63),(0.11, -9.69, 1.09),
-4.041314,-10.1919,-0.4092538,-1.217411,-11.01,0.007724524,-4.149636,-10.24366,-0.3277117,(0.11, -10.23, -1.06),(-0.40, -10.19, -0.63),(0.11, -9.69, 1.09),
-4.041378,-10.19216,-0.4088461,-1.217411,-11.01,0.007724524,-4.149695,-10.24376,-0.3273984,(0.11, -10.23, -1.06),(-0.40, -10.19, -0.63),(0.11, -9.69, 1.09),
-4.041385,-10.19197,-0.4092128,-1.217411,-11.01,0.007724524,-4.149775,-10.24379,-0.327659,(0.11, -10.23, -1.06),(-0.40, -10.18, -0.63),(0.11, -9.69, 1.09),
-4.041386,-10.19208,-0.4091907,-1.217411,-11.01,0.007724524,-4.149675,-10.244,-0.3276259,(0.11, -10.23, -1.06),(-0.40, -10.18, -0.63),(0.11, -9.68, 1.09),
-4.041378,-10.19233,-0.4088318,-1.217411,-11.01,0.007724524,-4.149777,-10.24411,-0.3273026,(0.11, -10.23, -1.06),(-0.40, -10.18, -0.63),(0.11, -9.68, 1.09),
-4.041361,-10.19214,-0.4091561,-1.217411,-11.01,0.007724524,-4.14987,-10.24403,-0.3275448,(0.11, -10.24, -1.06),(-0.40, -10.18, -0.63),(0.11, -9.68, 1.09),
-4.041388,-10.19218,-0.4090559,-1.217411,-11.01,0.007724524,-4.149917,-10.24394,-0.3274151,(0.11, -10.24, -1.06),(-0.40, -10.18, -0.63),(0.11, -9.68, 1.09),
-4.041444,-10.19241,-0.4087803,-1.217411,-11.01,0.007724524,-4.149879,-10.24384,-0.3273789,(0.11, -10.24, -1.06),(-0.40, -10.18, -0.63),(0.11, -9.68, 1.09),
-4.041419,-10.19215,-0.40908,-1.217411,-11.01,0.007724524,-4.149896,-10.24384,-0.3273345,(0.11, -10.24, -1.06),(-0.40, -10.18, -0.63),(0.11, -9.68, 1.09),
-4.041355,-10.19216,-0.4089932,-1.217411,-11.01,0.007724524,-4.149655,-10.24388,-0.3274246,(0.11, -10.24, -1.06),(-0.40, -10.18, -0.63),(0.11, -9.68, 1.09),
-4.041348,-10.19233,-0.4087048,-1.217411,-11.01,0.007724524,-4.149722,-10.24399,-0.327427,(0.11, -10.24, -1.06),(-0.40, -10.18, -0.63),(0.11, -9.68, 1.09),
-4.041312,-10.19206,-0.4089935,-1.217411,-11.01,0.007724524,-4.149716,-10.24403,-0.327412,(0.11, -10.24, -1.06),(-0.40, -10.18, -0.63),(0.11, -9.68, 1.09),
-4.04134,-10.19203,-0.408849,-1.217411,-11.01,0.007724524,-4.149705,-10.2439,-0.3272258,(0.11, -10.24, -1.06),(-0.40, -10.18, -0.63),(0.11, -9.68, 1.09),
-4.041389,-10.19215,-0.4086244,-1.217411,-11.01,0.007724524,-4.149744,-10.24397,-0.3272868,(0.11, -10.24, -1.06),(-0.40, -10.18, -0.63),(0.11, -9.68, 1.09),
-4.041405,-10.19194,-0.4089911,-1.217411,-11.01,0.007724524,-4.149745,-10.24397,-0.3272668,(0.11, -10.24, -1.06),(-0.40, -10.18, -0.63),(0.11, -9.68, 1.09),
-4.041424,-10.19197,-0.4089959,-1.217411,-11.01,0.007724524,-4.149739,-10.24402,-0.3272611,(0.11, -10.24, -1.06),(-0.40, -10.18, -0.63),(0.11, -9.68, 1.09),
-4.041365,-10.19193,-0.4090579,-1.217411,-11.01,0.007724524,-4.149549,-10.24404,-0.3272723,(0.11, -10.24, -1.06),(-0.40, -10.18, -0.63),(0.11, -9.68, 1.09),
-4.041416,-10.19218,-0.4086223,-1.217411,-11.01,0.007724524,-4.149746,-10.24409,-0.3268939,(0.11, -10.24, -1.06),(-0.40, -10.18, -0.63),(0.11, -9.68, 1.09),
-4.041406,-10.192,-0.4090211,-1.217411,-11.01,0.007724524,-4.149845,-10.24411,-0.3272055,(0.11, -10.24, -1.06),(-0.40, -10.18, -0.63),(0.11, -9.68, 1.09),
-4.041372,-10.192,-0.4090588,-1.217411,-11.01,0.007724524,-4.149722,-10.24416,-0.3273412,(0.11, -10.24, -1.06),(-0.40, -10.18, -0.63),(0.11, -9.68, 1.09),
-4.041411,-10.19217,-0.4088986,-1.217411,-11.01,0.007724524,-4.149818,-10.24436,-0.3271738,(0.11, -10.24, -1.06),(-0.40, -10.18, -0.63),(0.11, -9.68, 1.09),
-4.041378,-10.19193,-0.4092309,-1.217411,-11.01,0.007724524,-4.149775,-10.24409,-0.3274146,(0.11, -10.24, -1.06),(-0.40, -10.18, -0.63),(0.11, -9.68, 1.09),
-4.041287,-10.19192,-0.4092791,-1.217411,-11.01,0.007724524,-4.149666,-10.24405,-0.3274375,(0.11, -10.24, -1.06),(-0.40, -10.18, -0.63),(0.11, -9.68, 1.09),
-4.041252,-10.19215,-0.4089794,-1.217411,-11.01,0.007724524,-4.149664,-10.24424,-0.3272008,(0.11, -10.24, -1.06),(-0.40, -10.18, -0.63),(0.11, -9.68, 1.09),
-4.041227,-10.19196,-0.4092619,-1.217411,-11.01,0.007724524,-4.149611,-10.24404,-0.3274151,(0.11, -10.24, -1.06),(-0.40, -10.18, -0.63),(0.11, -9.68, 1.09),
-4.041256,-10.19208,-0.4090836,-1.217411,-11.01,0.007724524,-4.149676,-10.24404,-0.3274409,(0.11, -10.24, -1.06),(-0.40, -10.18, -0.63),(0.11, -9.68, 1.09),
-4.041282,-10.19234,-0.4086781,-1.217411,-11.01,0.007724524,-4.149699,-10.24388,-0.3273584,(0.11, -10.24, -1.06),(-0.40, -10.18, -0.63),(0.11, -9.68, 1.09),
-4.041245,-10.19211,-0.4089417,-1.217411,-11.01,0.007724524,-4.149701,-10.24387,-0.3273424,(0.11, -10.24, -1.06),(-0.40, -10.18, -0.63),(0.11, -9.68, 1.09),
-4.041255,-10.1921,-0.4089751,-1.217411,-11.01,0.007724524,-4.149781,-10.24394,-0.3273817,(0.11, -10.24, -1.06),(-0.40, -10.18, -0.63),(0.11, -9.68, 1.09),
-4.041281,-10.19223,-0.40906,-1.217411,-11.01,0.007724524,-4.14972,-10.24418,-0.3275181,(0.11, -10.24, -1.06),(-0.40, -10.18, -0.63),(0.11, -9.68, 1.09),
-4.041202,-10.19221,-0.4089282,-1.217411,-11.01,0.007724524,-4.149696,-10.2444,-0.3272458,(0.11, -10.24, -1.06),(-0.40, -10.18, -0.63),(0.11, -9.68, 1.09),
-4.041193,-10.1922,-0.4089177,-1.217411,-11.01,0.007724524,-4.149542,-10.24408,-0.3272532,(0.11, -10.24, -1.06),(-0.40, -10.18, -0.63),(0.11, -9.68, 1.09),
-4.041253,-10.19224,-0.408762,-1.217411,-11.01,0.007724524,-4.149624,-10.24397,-0.3271676,(0.11, -10.24, -1.06),(-0.40, -10.18, -0.63),(0.11, -9.68, 1.09),
-4.041307,-10.19229,-0.4088104,-1.217411,-11.01,0.007724524,-4.149659,-10.24414,-0.3272306,(0.11, -10.24, -1.06),(-0.40, -10.18, -0.63),(0.11, -9.68, 1.09),
-4.04136,-10.19256,-0.4083879,-1.217411,-11.01,0.007724524,-4.149649,-10.24419,-0.3271877,(0.11, -10.24, -1.06),(-0.40, -10.18, -0.63),(0.11, -9.68, 1.09),
-4.041319,-10.19226,-0.4086525,-1.217411,-11.01,0.007724524,-4.149652,-10.24406,-0.3269926,(0.11, -10.24, -1.06),(-0.40, -10.18, -0.63),(0.11, -9.68, 1.09),
-4.04133,-10.19229,-0.408725,-1.217411,-11.01,0.007724524,-4.149684,-10.2443,-0.3270994,(0.11, -10.24, -1.06),(-0.40, -10.18, -0.63),(0.11, -9.68, 1.09),
-4.041335,-10.19234,-0.4084432,-1.217411,-11.01,0.007724524,-4.149705,-10.24414,-0.3268687,(0.11, -10.24, -1.06),(-0.40, -10.18, -0.63),(0.11, -9.68, 1.09),
-4.041355,-10.1923,-0.4084256,-1.217411,-11.01,0.007724524,-4.149742,-10.24405,-0.3269006,(0.11, -10.24, -1.06),(-0.40, -10.18, -0.63),(0.11, -9.68, 1.09),
-4.041346,-10.19232,-0.4084227,-1.217411,-11.01,0.007724524,-4.149734,-10.24408,-0.3268162,(0.11, -10.24, -1.06),(-0.40, -10.18, -0.63),(0.11, -9.68, 1.09),
-4.041328,-10.19228,-0.4085608,-1.217411,-11.01,0.007724524,-4.149648,-10.24418,-0.3269182,(0.11, -10.24, -1.06),(-0.40, -10.18, -0.63),(0.11, -9.69, 1.09),
-4.041397,-10.19234,-0.4087088,-1.217411,-11.01,0.007724524,-4.149615,-10.24433,-0.326697,(0.11, -10.23, -1.06),(-0.40, -10.18, -0.63),(0.11, -9.69, 1.09),
-4.041433,-10.19236,-0.4087157,-1.217411,-11.01,0.007724524,-4.149643,-10.24439,-0.3270832,(0.11, -10.23, -1.06),(-0.40, -10.18, -0.63),(0.11, -9.69, 1.09),
-4.041488,-10.19234,-0.4088404,-1.217411,-11.01,0.007724524,-4.149832,-10.24442,-0.3270313,(0.11, -10.23, -1.06),(-0.40, -10.19, -0.63),(0.11, -9.69, 1.09),
-4.041385,-10.19238,-0.4088461,-1.217411,-11.01,0.007724524,-4.149647,-10.24441,-0.3270081,(0.11, -10.23, -1.06),(-0.40, -10.19, -0.63),(0.11, -9.69, 1.09),
-4.04143,-10.19236,-0.4087317,-1.217411,-11.01,0.007724524,-4.149734,-10.24443,-0.3269888,(0.11, -10.23, -1.06),(-0.40, -10.19, -0.63),(0.11, -9.69, 1.09),
-4.041451,-10.19236,-0.4087455,-1.217411,-11.01,0.007724524,-4.149757,-10.24446,-0.3270036,(0.11, -10.23, -1.06),(-0.40, -10.19, -0.63),(0.11, -9.69, 1.09),
