Position_HeadSet_x,Position_HeadSet_y,Position_HeadSet_z,Position_Right_x,Position_Right_y,Position_Right_z,Position_Left_x,Position_Left_y,Position_Left_z,E_x,E_y,E_z,R_x,R_y,R_z,A_x,A_y,A_z,
-4.471848,-10.36963,0.06055151,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-0.914,-10.33392,-1.064,-1.934,-10.15085,0.226,-1.424,-9.770796,-1.064,
-4.471578,-10.3697,0.06063543,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-0.914,-10.33384,-1.064,-1.934,-10.15092,0.226,-1.424,-9.770505,-1.064,
-4.471166,-10.3695,0.06073724,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-0.914,-10.33372,-1.064,-1.934,-10.1511,0.226,-1.424,-9.769942,-1.064,
-4.47125,-10.36951,0.0607072,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-0.914,-10.33364,-1.064,-1.934,-10.15132,0.226,-1.424,-9.76941,-1.064,
-4.470794,-10.36938,0.06093584,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-0.914,-10.33361,-1.064,-1.934,-10.15159,0.226,-1.424,-9.768911,-1.064,
-4.470955,-10.36942,0.06085454,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-0.914,-10.33363,-1.064,-1.934,-10.1519,0.226,-1.424,-9.768447,-1.064,
-4.470658,-10.36922,0.06091844,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-0.914,-10.3337,-1.064,-1.934,-10.15226,0.226,-1.424,-9.768021,-1.064,
-4.470063,-10.36906,0.06105779,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-0.914,-10.33381,-1.064,-1.934,-10.15266,0.226,-1.424,-9.767633,-1.064,
-4.470216,-10.36911,0.06097244,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-0.914,-10.33398,-1.064,-1.934,-10.15309,0.226,-1.424,-9.767288,-1.064,
-4.470178,-10.36909,0.06119142,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-0.914,-10.33419,-1.064,-1.934,-10.15357,0.226,-1.424,-9.766986,-1.064,
-4.470333,-10.36915,0.06107245,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-0.914,-10.33444,-1.064,-1.934,-10.15407,0.226,-1.424,-9.766728,-1.064,
-4.47052,-10.36922,0.06101964,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-0.914,-10.33475,-1.064,-1.934,-10.15462,0.226,-1.424,-9.766517,-1.064,
-4.469582,-10.36895,0.06145786,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-0.914,-10.33509,-1.064,-1.934,-10.15518,0.226,-1.424,-9.766352,-1.064,
-4.468887,-10.36882,0.06166361,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-0.914,-10.33569,-1.064,-1.934,-10.15609,0.226,-1.424,-9.766193,-1.064,
-4.468926,-10.36882,0.06156562,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-0.914,-10.33613,-1.064,-1.934,-10.15672,0.226,-1.424,-9.76615,-1.064,
-4.469023,-10.36887,0.06151341,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-0.914,-10.33661,-1.064,-1.934,-10.15737,0.226,-1.424,-9.766153,-1.064,
-4.468435,-10.36874,0.06172024,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-0.914,-10.33713,-1.064,-1.934,-10.15804,0.226,-1.424,-9.766206,-1.064,
-4.467639,-10.36847,0.06209312,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-0.914,-10.33767,-1.064,-1.934,-10.15872,0.226,-1.424,-9.766307,-1.064,
-4.467763,-10.3685,0.0620632,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-0.914,-10.33825,-1.064,-1.934,-10.1594,0.226,-1.424,-9.766457,-1.064,
-4.467928,-10.36849,0.06195031,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-0.914,-10.33885,-1.064,-1.934,-10.1601,0.226,-1.424,-9.766653,-1.064,
-4.46772,-10.36858,0.0619521,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-0.914,-10.33948,-1.064,-1.934,-10.1608,0.226,-1.424,-9.766895,-1.064,
-4.468658,-10.36874,0.06160234,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-0.914,-10.34045,-1.064,-1.934,-10.16184,0.226,-1.424,-9.767344,-1.064,
-4.468813,-10.36881,0.06156002,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-0.914,-10.34112,-1.064,-1.934,-10.16253,0.226,-1.424,-9.767695,-1.064,
-4.468843,-10.36878,0.06170999,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-0.914,-10.3418,-1.064,-1.934,-10.16321,0.226,-1.424,-9.768089,-1.064,
-4.469135,-10.36883,0.06150626,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-0.914,-10.34249,-1.064,-1.934,-10.16388,0.226,-1.424,-9.768522,-1.064,
-4.469311,-10.36892,0.06147145,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-0.914,-10.34319,-1.064,-1.934,-10.16453,0.226,-1.424,-9.768992,-1.064,
-4.468929,-10.36885,0.06167255,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-0.914,-10.34389,-1.064,-1.934,-10.16517,0.226,-1.424,-9.769497,-1.064,
-4.468695,-10.3688,0.06184874,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-0.914,-10.34458,-1.064,-1.934,-10.16578,0.226,-1.424,-9.770035,-1.064,
-4.468869,-10.36888,0.06180559,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-0.914,-10.34528,-1.064,-1.934,-10.16637,0.226,-1.424,-9.770601,-1.064,
-4.468852,-10.36895,0.06180058,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-0.914,-10.34596,-1.064,-1.934,-10.16693,0.226,-1.424,-9.771195,-1.064,
-4.469132,-10.36907,0.0616015,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-0.914,-10.34663,-1.064,-1.934,-10.16746,0.226,-1.424,-9.771814,-1.064,
-4.469283,-10.36915,0.06156085,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-0.914,-10.34761,-1.064,-1.934,-10.16819,0.226,-1.424,-9.772779,-1.064,
-4.468287,-10.36895,0.06185184,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-0.914,-10.34824,-1.064,-1.934,-10.16863,0.226,-1.424,-9.773445,-1.064,
-4.468935,-10.36911,0.06164859,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-0.914,-10.34885,-1.064,-1.934,-10.16903,0.226,-1.424,-9.774123,-1.064,
-4.4689,-10.36908,0.06184064,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-0.914,-10.34943,-1.064,-1.934,-10.16939,0.226,-1.424,-9.774811,-1.064,
-4.469257,-10.36906,0.06162165,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-0.914,-10.35025,-1.064,-1.934,-10.16986,0.226,-1.424,-9.775854,-1.064,
-4.469249,-10.36889,0.06165038,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-0.914,-10.35075,-1.064,-1.934,-10.17011,0.226,-1.424,-9.776552,-1.064,
-4.46852,-10.36867,0.06178044,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-0.914,-10.35145,-1.064,-1.934,-10.17041,0.226,-1.424,-9.777595,-1.064,
-4.469508,-10.36879,0.06142114,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-0.914,-10.35186,-1.064,-1.934,-10.17054,0.226,-1.424,-9.778281,-1.064,
-4.470039,-10.36898,0.06120728,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-0.914,-10.3524,-1.064,-1.934,-10.17066,0.226,-1.424,-9.779291,-1.064,
-4.469319,-10.36866,0.06168054,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-0.914,-10.35271,-1.064,-1.934,-10.17067,0.226,-1.424,-9.779945,-1.064,
-4.470352,-10.3688,0.06128918,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-0.914,-10.35298,-1.064,-1.934,-10.17064,0.226,-1.424,-9.780581,-1.064,
-4.470974,-10.36893,0.06085943,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-0.914,-10.3532,-1.064,-1.934,-10.17056,0.226,-1.424,-9.781196,-1.064,
-4.47044,-10.36866,0.06113313,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-0.914,-10.35329,-1.064,-1.934,-10.1705,0.226,-1.424,-9.781494,-1.064,
-4.470717,-10.36875,0.06108628,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-0.914,-10.35344,-1.064,-1.934,-10.17035,0.226,-1.424,-9.78207,-1.064,
-4.470255,-10.36878,0.06114279,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-0.914,-10.35355,-1.064,-1.934,-10.17014,0.226,-1.424,-9.782618,-1.064,
-4.469411,-10.36853,0.06132744,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-0.914,-10.3536,-1.064,-1.934,-10.1699,0.226,-1.424,-9.783134,-1.064,
-4.469214,-10.36868,0.06143425,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-0.914,-10.3536,-1.064,-1.934,-10.16961,0.226,-1.424,-9.783615,-1.064,
-4.46851,-10.36856,0.06160806,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-0.914,-10.35356,-1.064,-1.934,-10.16927,0.226,-1.424,-9.784061,-1.064,
-4.467836,-10.3684,0.06175195,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-0.914,-10.35347,-1.064,-1.934,-10.16889,0.226,-1.424,-9.784468,-1.064,
-4.468053,-10.36858,0.06166373,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-0.914,-10.35333,-1.064,-1.934,-10.16848,0.226,-1.424,-9.784834,-1.064,
-4.467262,-10.36852,0.06211685,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-0.914,-10.35314,-1.064,-1.934,-10.16802,0.226,-1.424,-9.785158,-1.064,
-4.466374,-10.36827,0.06251143,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-0.914,-10.35291,-1.064,-1.934,-10.16753,0.226,-1.424,-9.785439,-1.064,
-4.467074,-10.36842,0.06228195,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-0.914,-10.35263,-1.064,-1.934,-10.16701,0.226,-1.424,-9.785673,-1.064,
-4.467427,-10.36837,0.06230186,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-0.914,-10.3523,-1.064,-1.934,-10.16645,0.226,-1.424,-9.785862,-1.064,
-4.466742,-10.36815,0.06267999,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-0.914,-10.35194,-1.064,-1.934,-10.16587,0.226,-1.424,-9.786003,-1.064,
-4.467482,-10.36831,0.06247054,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-0.914,-10.35153,-1.064,-1.934,-10.16526,0.226,-1.424,-9.786097,-1.064,
-4.468019,-10.36853,0.06207727,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-0.914,-10.35085,-1.064,-1.934,-10.1643,0.226,-1.424,-9.786145,-1.064,
-4.467207,-10.36829,0.06236337,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-0.914,-10.35035,-1.064,-1.934,-10.16364,0.226,-1.424,-9.786117,-1.064,
-4.467976,-10.36845,0.06211196,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-0.914,-10.34982,-1.064,-1.934,-10.16297,0.226,-1.424,-9.786039,-1.064,
-4.4682,-10.36851,0.06186925,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-0.914,-10.34926,-1.064,-1.934,-10.16229,0.226,-1.424,-9.785914,-1.064,
-4.468393,-10.36846,0.06193934,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-0.914,-10.34867,-1.064,-1.934,-10.16159,0.226,-1.424,-9.785741,-1.064,
-4.468565,-10.36849,0.06192301,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-0.914,-10.34836,-1.064,-1.934,-10.16125,0.226,-1.424,-9.785637,-1.064,
-4.46896,-10.36852,0.06181692,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-0.914,-10.34774,-1.064,-1.934,-10.16055,0.226,-1.424,-9.785395,-1.064,
-4.467813,-10.36833,0.06224237,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-0.914,-10.34709,-1.064,-1.934,-10.15985,0.226,-1.424,-9.785107,-1.064,
-4.467911,-10.36839,0.06217526,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-0.914,-10.34643,-1.064,-1.934,-10.15916,0.226,-1.424,-9.784776,-1.064,
-4.467457,-10.36826,0.06225263,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-0.914,-10.34575,-1.064,-1.934,-10.15847,0.226,-1.424,-9.784403,-1.064,
-4.466545,-10.36821,0.06266497,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-0.914,-10.34472,-1.064,-1.934,-10.15746,0.226,-1.424,-9.783768,-1.064,
-4.467042,-10.36841,0.06224273,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-0.914,-10.34403,-1.064,-1.934,-10.15681,0.226,-1.424,-9.783298,-1.064,
-4.467072,-10.36843,0.06222521,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-0.914,-10.34333,-1.064,-1.934,-10.15618,0.226,-1.424,-9.782793,-1.064,
-4.467071,-10.3685,0.06207751,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-0.914,-10.34263,-1.064,-1.934,-10.15557,0.226,-1.424,-9.782255,-1.064,
-4.466744,-10.36844,0.06215309,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-0.914,-10.34194,-1.064,-1.934,-10.15498,0.226,-1.424,-9.781689,-1.064,
-4.466853,-10.36857,0.06208359,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-0.914,-10.34126,-1.064,-1.934,-10.15442,0.226,-1.424,-9.781095,-1.064,
-4.467831,-10.36857,0.0619937,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-0.914,-10.34058,-1.064,-1.934,-10.15389,0.226,-1.424,-9.780476,-1.064,
-4.46841,-10.36856,0.06166945,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-0.914,-10.33993,-1.064,-1.934,-10.15339,0.226,-1.424,-9.779837,-1.064,
-4.468524,-10.36856,0.06162857,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-0.914,-10.33929,-1.064,-1.934,-10.15293,0.226,-1.424,-9.77918,-1.064,
-4.468147,-10.36827,0.06181346,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-0.914,-10.33867,-1.064,-1.934,-10.15251,0.226,-1.424,-9.778507,-1.064,
-4.468101,-10.36818,0.06189583,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-0.914,-10.33807,-1.064,-1.934,-10.15213,0.226,-1.424,-9.777823,-1.064,
-4.468234,-10.36817,0.06185375,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-0.914,-10.33723,-1.064,-1.934,-10.15163,0.226,-1.424,-9.776784,-1.064,
-4.467635,-10.36798,0.062021,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-0.914,-10.33671,-1.064,-1.934,-10.15136,0.226,-1.424,-9.776087,-1.064,
-4.467585,-10.36787,0.06198643,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-0.914,-10.33622,-1.064,-1.934,-10.15112,0.226,-1.424,-9.775389,-1.064,
-4.467704,-10.36786,0.06192146,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-0.914,-10.33577,-1.064,-1.934,-10.15094,0.226,-1.424,-9.774695,-1.064,
-4.466619,-10.36775,0.06228624,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-0.914,-10.33556,-1.064,-1.934,-10.15087,0.226,-1.424,-9.774351,-1.064,
-4.465671,-10.36751,0.062775,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-0.914,-10.33516,-1.064,-1.934,-10.15075,0.226,-1.424,-9.773669,-1.064,
-4.465723,-10.36751,0.06280194,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-0.914,-10.33481,-1.064,-1.934,-10.15069,0.226,-1.424,-9.772999,-1.064,
-4.464705,-10.36743,0.06335305,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-0.914,-10.3345,-1.064,-1.934,-10.15067,0.226,-1.424,-9.772345,-1.064,
-4.463628,-10.3673,0.06378065,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-0.914,-10.33424,-1.064,-1.934,-10.15071,0.226,-1.424,-9.771708,-1.064,
-4.463586,-10.3673,0.06380855,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-0.914,-10.33401,-1.064,-1.934,-10.15079,0.226,-1.424,-9.771094,-1.064,
-4.463038,-10.36709,0.06402527,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-0.914,-10.33384,-1.064,-1.934,-10.15092,0.226,-1.424,-9.770505,-1.064,
-4.462659,-10.36697,0.06424747,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-0.914,-10.33372,-1.064,-1.934,-10.1511,0.226,-1.424,-9.769942,-1.064,
-4.462623,-10.36697,0.06433092,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-0.914,-10.33364,-1.064,-1.934,-10.15132,0.226,-1.424,-9.76941,-1.064,
-4.463155,-10.36707,0.06416033,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-0.914,-10.33361,-1.064,-1.934,-10.15159,0.226,-1.424,-9.768911,-1.064,
-4.463149,-10.36722,0.06386743,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-0.914,-10.33363,-1.064,-1.934,-10.1519,0.226,-1.424,-9.768447,-1.064,
-4.463092,-10.36722,0.0639125,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-0.914,-10.3337,-1.064,-1.934,-10.15226,0.226,-1.424,-9.768021,-1.064,
-4.464203,-10.36735,0.06358026,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-0.914,-10.33381,-1.064,-1.934,-10.15266,0.226,-1.424,-9.767633,-1.064,
-4.464119,-10.36722,0.06353281,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-0.914,-10.33398,-1.064,-1.934,-10.15309,0.226,-1.424,-9.767288,-1.064,
-4.46412,-10.36721,0.06357311,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-0.914,-10.33419,-1.064,-1.934,-10.15357,0.226,-1.424,-9.766986,-1.064,
-4.463916,-10.36718,0.06362735,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-0.914,-10.33444,-1.064,-1.934,-10.15407,0.226,-1.424,-9.766728,-1.064,
-4.46421,-10.36716,0.06325625,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-0.914,-10.33491,-1.064,-1.934,-10.1549,0.226,-1.424,-9.766428,-1.064,
-4.464215,-10.36716,0.06322549,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-0.914,-10.33509,-1.064,-1.934,-10.15518,0.226,-1.424,-9.766352,-1.064,
-4.46401,-10.36713,0.06325947,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-0.914,-10.33569,-1.064,-1.934,-10.15609,0.226,-1.424,-9.766193,-1.064,
-4.464192,-10.36714,0.06321512,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-0.914,-10.33613,-1.064,-1.934,-10.15672,0.226,-1.424,-9.76615,-1.064,
-4.464222,-10.36713,0.06319307,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-0.914,-10.33687,-1.064,-1.934,-10.1577,0.226,-1.424,-9.766173,-1.064,
-4.462941,-10.36702,0.06354676,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-0.914,-10.3374,-1.064,-1.934,-10.15837,0.226,-1.424,-9.766251,-1.064,
-4.462953,-10.36699,0.06364332,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-0.914,-10.33796,-1.064,-1.934,-10.15906,0.226,-1.424,-9.766376,-1.064,
-4.462921,-10.36699,0.06364225,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-0.914,-10.33855,-1.064,-1.934,-10.15975,0.226,-1.424,-9.766549,-1.064,
-4.461934,-10.36693,0.0638238,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-0.914,-10.33916,-1.064,-1.934,-10.16045,0.226,-1.424,-9.766768,-1.064,
-4.461841,-10.36695,0.06382166,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-0.914,-10.34012,-1.064,-1.934,-10.16149,0.226,-1.424,-9.767183,-1.064,
-4.461392,-10.36693,0.0640354,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-0.914,-10.34079,-1.064,-1.934,-10.16219,0.226,-1.424,-9.767514,-1.064,
-4.460668,-10.36687,0.06417976,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-0.914,-10.34146,-1.064,-1.934,-10.16287,0.226,-1.424,-9.767887,-1.064,
-4.46053,-10.36689,0.0641899,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-0.914,-10.34215,-1.064,-1.934,-10.16355,0.226,-1.424,-9.768301,-1.064,
-4.461027,-10.36682,0.06408952,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-0.914,-10.34284,-1.064,-1.934,-10.16421,0.226,-1.424,-9.768753,-1.064,
-4.461101,-10.36676,0.06411277,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-0.914,-10.34354,-1.064,-1.934,-10.16485,0.226,-1.424,-9.76924,-1.064,
-4.461059,-10.36674,0.06412505,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-0.914,-10.34424,-1.064,-1.934,-10.16548,0.226,-1.424,-9.769762,-1.064,
-4.461267,-10.36665,0.06409703,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-0.914,-10.34493,-1.064,-1.934,-10.16608,0.226,-1.424,-9.770314,-1.064,
-4.461648,-10.36662,0.06405388,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-0.914,-10.34562,-1.064,-1.934,-10.16665,0.226,-1.424,-9.770896,-1.064,
-4.462279,-10.36669,0.06376086,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-0.914,-10.34696,-1.064,-1.934,-10.16771,0.226,-1.424,-9.772131,-1.064,
-4.46201,-10.36651,0.06385897,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-0.914,-10.34761,-1.064,-1.934,-10.16819,0.226,-1.424,-9.772779,-1.064,
-4.46203,-10.36647,0.06386302,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-0.914,-10.34824,-1.064,-1.934,-10.16863,0.226,-1.424,-9.773445,-1.064,
-4.462343,-10.3665,0.06359302,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-0.914,-10.34885,-1.064,-1.934,-10.16903,0.226,-1.424,-9.774123,-1.064,
-4.462693,-10.36656,0.06347905,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-0.914,-10.34943,-1.064,-1.934,-10.16939,0.226,-1.424,-9.774811,-1.064,
-4.462746,-10.36654,0.06346236,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-0.914,-10.34998,-1.064,-1.934,-10.16971,0.226,-1.424,-9.775506,-1.064,
-4.462055,-10.36645,0.06375705,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-0.914,-10.3505,-1.064,-1.934,-10.16999,0.226,-1.424,-9.776203,-1.064,
-4.461199,-10.3663,0.06408463,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-0.914,-10.35099,-1.064,-1.934,-10.17022,0.226,-1.424,-9.776901,-1.064,
-4.460263,-10.36599,0.0645114,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-0.914,-10.35145,-1.064,-1.934,-10.17041,0.226,-1.424,-9.777595,-1.064,
-4.459722,-10.3661,0.06478737,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-0.914,-10.35186,-1.064,-1.934,-10.17054,0.226,-1.424,-9.778281,-1.064,
-4.459613,-10.36626,0.06462549,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-0.914,-10.35223,-1.064,-1.934,-10.17063,0.226,-1.424,-9.778957,-1.064,
-4.459542,-10.36626,0.06464921,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-0.914,-10.35256,-1.064,-1.934,-10.17067,0.226,-1.424,-9.77962,-1.064,
-4.460513,-10.36647,0.06423913,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-0.914,-10.35285,-1.064,-1.934,-10.17066,0.226,-1.424,-9.780266,-1.064,
-4.46088,-10.36645,0.06438874,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-0.914,-10.3531,-1.064,-1.934,-10.1706,0.226,-1.424,-9.780891,-1.064,
-4.460333,-10.36629,0.0646231,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-0.914,-10.35329,-1.064,-1.934,-10.1705,0.226,-1.424,-9.781494,-1.064,
-4.461284,-10.36643,0.06431054,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-0.914,-10.35344,-1.064,-1.934,-10.17035,0.226,-1.424,-9.78207,-1.064,
-4.460759,-10.36633,0.06440447,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-0.914,-10.35355,-1.064,-1.934,-10.17014,0.226,-1.424,-9.782618,-1.064,
-4.460062,-10.36616,0.06459616,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-0.914,-10.3536,-1.064,-1.934,-10.1699,0.226,-1.424,-9.783134,-1.064,
-4.461154,-10.36629,0.06421457,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-0.914,-10.3536,-1.064,-1.934,-10.16961,0.226,-1.424,-9.783615,-1.064,
-4.461104,-10.36629,0.06409071,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-0.914,-10.35352,-1.064,-1.934,-10.16909,0.226,-1.424,-9.784269,-1.064,
-4.460263,-10.36601,0.06436251,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-0.914,-10.3534,-1.064,-1.934,-10.16869,0.226,-1.424,-9.784657,-1.064,
-4.46104,-10.36615,0.06408153,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-0.914,-10.35333,-1.064,-1.934,-10.16848,0.226,-1.424,-9.784834,-1.064,
